PassengerId,Age,VIP,Name,Transported
0041_01,0.21518987341772153,False,Margia Moodsey,True
0043_01,0.569620253164557,False,Ankalik Cylistrand,False
0044_01,0.6962025316455696,False,Jodye Coopelandez,False
0044_02,0.05063291139240506,False,Kayne Coopelandez,True
0044_03,0.26582278481012656,False,Cassa Coopelandez,True
0045_01,0.26582278481012656,False,Zelowl Chmad,False
0045_02,0.24050632911392406,False,Mass Chmad,True
0050_01,0.4430379746835443,False,Sony Lancis,False
0051_01,0.7088607594936709,False,Vivia Johnshines,False
0052_01,0.34177215189873417,False,Elaney Hubbarton,False
0053_01,0.31645569620253167,False,Elson Hickerson,True
0056_01,0.02531645569620253,False,Okulas Tractive,True
0056_02,0.4810126582278481,False,Instab Tractive,True
0056_03,0.34177215189873417,False,Zinoces Tractive,True
0058_01,0.45569620253164556,False,Warry Ayalazquez,False
0061_01,0.27848101265822783,False,Shanya Salez,False
0062_01,0.7848101265822784,False,Sterry Greeves,False
0064_01,0.18987341772151897,False,Alraium Disivering,True
0064_02,0.4177215189873418,False,Colatz Keen,True
0066_01,0.7848101265822784,False,Diandy Pecketton,False
0067_01,0.0,False,Ninaha Leeves,True
0067_02,0.22784810126582278,False,Celine Leeves,True
0067_03,0.26582278481012656,False,Velyne Leeves,False
0068_01,0.34177215189873417,False,Cinst Binie,False
0069_01,0.5316455696202531,False,Alraium Disivering,True
0070_01,0.24050632911392406,False,Meremy Brighttt,False
0071_01,0.21518987341772153,False,Nelly Dillines,False
0072_01,0.17721518987341772,False,Thell Brantuarez,False
0073_01,0.46835443037974683,False,Gorn Make,False
0074_01,0.5316455696202531,False,Aldibah Mostedry,True
0076_01,0.34177215189873417,False,Conk Dal,True
0077_01,0.35443037974683544,False,Pon Blité,True
0078_01,0.4810126582278481,False,Spuri Pokerheed,False
0081_01,0.16455696202531644,False,Dellie Vinozarks,False
0082_01,0.5316455696202531,False,Totse Datte,False
0082_02,0.02531645569620253,False,Eaturs Datte,True
0082_03,0.10126582278481013,False,Alraium Disivering,True
0084_01,0.3037974683544304,False,Coren Coopezmaney,True
0085_01,0.5063291139240507,False,Furudah Ellcefulve,True
0086_01,0.5443037974683544,False,Jodye Kinson,False
0088_01,0.569620253164557,False,Stmeal Sacre,True
0090_01,0.4430379746835443,False,Heremy Santry,True
0091_01,0.3291139240506329,False,Deanne Yorkland,True
0091_02,0.34177215189873417,False,Tinez Yorkland,False
0092_01,0.24050632911392406,False,Gracy Dunnisey,False
0092_02,0.0,False,Stald Hewson,True
0092_03,0.0379746835443038,False,Tiney Hewson,True
0097_01,0.6835443037974683,False,Alchium Fictful,False
0098_01,0.3291139240506329,False,Doria Carezquez,False
0098_02,0.3291139240506329,False,Leence Carezquez,True
0099_01,0.2911392405063291,False,Aliey Leetersoney,False
0099_02,0.02531645569620253,False,Thewis Connelson,True
0101_01,0.3924050632911392,False,Book Trad,True
0102_01,0.22784810126582278,False,Ritany Holson,False
0103_01,0.3037974683544304,False,Arlen Mclainez,True
0103_02,0.11392405063291139,False,Shaele Mclainez,True
0103_03,0.0759493670886076,False,Fanne Mclainez,False
0105_01,0.34177215189873417,False,Carry Cleachrand,False
0107_01,0.26582278481012656,False,Coobix Hart,False
0108_01,0.2911392405063291,False,Natald Handertiz,False
0108_02,0.3924050632911392,False,Alraium Disivering,False
0108_03,0.0,0.023439340400471142,Oline Handertiz,True
0110_01,0.4050632911392405,False,Graviph Aloubtled,False
0110_02,0.5063291139240507,False,Aldeba Bootious,False
0110_03,0.5316455696202531,False,Alaratz Aloubtled,True
0110_04,0.35443037974683544,False,Izark Aloubtled,True
0111_01,0.3670886075949367,False,Aldera Supred,True
0112_01,0.6075949367088608,True,Moth Cowtale,True
0113_01,0.810126582278481,False,Idary Carvis,True
0114_01,0.34177215189873417,False,Maura Beckerson,False
0115_01,0.3291139240506329,False,Rohs Pead,True
0116_01,0.4177215189873418,False,Alhenah Suptive,True
0119_01,0.49367088607594933,False,Batan Coning,False
0119_02,0.16455696202531644,False,Kleeiak Coning,True
0120_01,0.3037974683544304,False,Bees Sacre,True
0122_01,0.3670886075949367,False,Shelle Hayder,False
0123_01,0.22784810126582278,False,Iree Fielson,False
0126_01,0.8481012658227848,False,Milly Mish,True
0127_01,0.4430379746835443,False,Miloss Mesty,False
0128_01,0.7721518987341772,True,Grohs Fles,False
0128_02,0.569620253164557,False,Barave Fles,False
0129_01,0.27848101265822783,False,Race Fowles,True
0133_01,0.24050632911392406,False,Flynx Blie,True
0133_02,0.45569620253164556,False,Egrasp Blie,False
0134_01,0.24050632911392406,False,Camina Harmontry,True
0136_01,0.5949367088607594,False,Alraium Disivering,False
0138_01,0.16455696202531644,False,Fayene Gambs,True
0138_02,0.43037974683544306,False,Monah Gambs,False
0139_01,0.4430379746835443,False,Charda Myling,True
0140_01,0.3037974683544304,False,Evaley Mejiaddox,True
0140_02,0.3291139240506329,False,Verney Whitakers,False
0141_01,0.3924050632911392,False,Pyrohs Harte,False
0144_01,0.25316455696202533,False,Guadae Dayers,True
0146_01,0.7088607594936709,False,Verly Wolferguson,False
0147_01,0.6329113924050633,False,Samie Hubbarrison,True
0148_01,0.5316455696202531,False,Corsh Pashe,False
0149_01,0.34177215189873417,False,Billya Hubbarrison,True
0151_01,0.4810126582278481,False,Shanie Simson,False
0152_01,0.5189873417721519,False,Andan Estron,False
0160_01,0.27848101265822783,False,Gory Atkinney,False
0163_01,0.3291139240506329,False,Kabiton Hetforhaft,True
0163_02,0.21518987341772153,False,Scharab Hetforhaft,True
0164_01,0.7215189873417721,False,Fany Hutchinton,True
0164_02,0.21518987341772153,False,Ianya Hutchinton,False
0165_01,0.4430379746835443,0.023439340400471142,Graven Anche,True
0167_01,0.16455696202531644,False,Miten Floaf,True
0167_02,0.34177215189873417,False,Rios Floaf,False
0169_01,0.3924050632911392,False,Wandy Fisherry,False
0170_01,0.3037974683544304,False,Mollie Mcmahoney,False
0171_01,0.24050632911392406,False,Coracy Gordanieves,True
0172_01,0.4050632911392405,False,Hanna Johnshines,True
0173_01,0.7341772151898734,False,Hilip Grifford,True
0174_01,0.26582278481012656,False,Doryn Lambles,False
0177_01,0.4810126582278481,False,Toperon Iniouser,False
0178_01,0.4810126582278481,False,Wees Knik,False
0179_01,0.24050632911392406,False,Elaney Webstephrey,True
0179_02,0.0,False,Raque Webstephrey,False
0179_03,0.0379746835443038,False,Sallyl Webstephrey,True
0181_01,0.25316455696202533,False,Nancis Brighttt,False
0182_01,0.3037974683544304,False,Ksorab Disight,True
0183_01,0.46835443037974683,False,Stany Weaves,True
0186_01,0.31645569620253167,False,Camiet Shephendry,False
0188_01,0.7088607594936709,False,Branda Romez,True
0189_01,0.620253164556962,False,Helly Booters,False
0190_01,0.13924050632911392,False,Alraium Disivering,False
0192_01,0.012658227848101266,False,Tance Adavisons,True
0192_02,0.10126582278481013,False,Robyny Adavisons,False
0192_03,0.49367088607594933,False,Lilace Adavisons,False
0193_01,0.02531645569620253,False,Sps Raf,True
0193_02,0.2911392405063291,False,Frook Raf,False
0193_03,0.0,False,Goles Raf,True
0195_01,0.49367088607594933,False,Bar Floaf,True
0196_01,0.31645569620253167,False,Caper Emead,False
0197_01,0.45569620253164556,False,Astrak Dissper,False
0198_01,0.6582278481012658,False,Jeroy Cookson,True
0199_01,0.22784810126582278,False,Regana Morrows,False
0200_01,0.18987341772151897,False,Elia Colomonson,True
0201_01,0.4430379746835443,False,Kaffias Bacistion,True
0201_02,0.5949367088607594,False,Edaruma Bacistion,True
0202_01,0.569620253164557,False,Pomera Embleng,True
0202_02,0.34177215189873417,False,Vegas Embleng,True
0203_01,0.6455696202531646,False,Ancham Heateele,True
0205_01,0.3670886075949367,False,Carma Oneiles,False
0206_01,0.34177215189873417,False,Nuson Brugashed,True
0207_01,0.24050632911392406,False,Thony Mcfaddennon,False
0210_01,0.3037974683544304,False,Arraid Inicont,True
0211_01,0.3670886075949367,False,Pebuts Appie,True
0211_02,0.13924050632911392,False,Corsh Appie,True
0211_03,0.21518987341772153,False,Picers Date,False
0212_01,0.16455696202531644,False,Inen Workmans,False
0212_02,0.4430379746835443,False,Shally Workmans,False
0213_01,0.26582278481012656,False,Carita Navages,False
0216_01,0.26582278481012656,False,Searla Garnes,False
0217_01,0.4810126582278481,False,Prilly Shieldson,False
0219_01,0.24050632911392406,False,Nica River,True
0220_01,0.02531645569620253,False,Tyle Wilsoney,True
0220_02,0.0,False,Wena Wilsoney,True
0220_03,0.16455696202531644,False,Branca Wilsoney,False
0220_04,0.31645569620253167,False,Dont Wilsoney,False
0220_05,0.20253164556962025,False,Velyne Wilsoney,False
0220_06,0.012658227848101266,False,Weney Wilsoney,False
0220_07,0.18987341772151897,False,Guye Wilsoney,True
0221_01,0.26582278481012656,False,Cowhex Blan,False
0221_02,0.2911392405063291,False,Yogark Reke,False
0221_03,0.4177215189873418,False,Jacks Reke,False
0221_04,0.26582278481012656,False,Eerch Reke,True
0221_05,0.5189873417721519,False,Panbug Reke,False
0221_06,0.20253164556962025,False,Gran Reke,False
0221_07,0.5316455696202531,False,Rohs Reke,False
0222_01,0.25316455696202533,False,Gone Perte,False
0222_02,0.3037974683544304,False,Colf Deva,True
0222_03,0.20253164556962025,False,Grake Perte,True
0223_01,0.26582278481012656,False,Evan Sykess,False
0224_01,0.4050632911392405,True,Blues Queen,False
0225_01,0.7341772151898734,False,Carly Hortis,True
0229_01,0.3037974683544304,False,Done Sellahaney,False
0231_01,0.37974683544303794,False,Krus Nate,False
0232_01,0.34177215189873417,False,Nica Bakerrison,False
0233_01,0.4050632911392405,False,Teda Wist,False
0234_01,0.5443037974683544,False,Keitha Josey,False
0237_01,0.5316455696202531,False,Weias Aginge,True
0239_01,0.46835443037974683,False,Diedow Resty,False
0240_01,0.4430379746835443,False,Puffes Crie,True
0241_01,0.4177215189873418,False,Alas Dischod,False
0242_01,0.22784810126582278,False,Almone Sté,False
0243_01,0.26582278481012656,False,Lilace Cartyernan,False
0244_01,0.5443037974683544,False,Froos Sad,True
0244_02,0.17721518987341772,0.023439340400471142,Tous Sad,True
0245_01,0.5822784810126582,False,Glueba Repumparte,True
0245_02,0.4177215189873418,False,Anchib Repumparte,False
0246_01,0.26582278481012656,False,Mele Sesa,False
0248_01,0.4177215189873418,False,Genifi Spanxibus,False
0250_01,0.5949367088607594,False,Camily Kramosley,False
0251_01,0.6835443037974683,False,Diphah Amsive,True
0252_01,0.37974683544303794,False,Leenny Byerry,False
0253_01,0.3670886075949367,False,Dawne Cardner,False
0254_01,0.26582278481012656,False,Race Stenson,True
0255_01,0.3037974683544304,False,Ashir Mingious,True
0257_01,0.26582278481012656,False,Errohs Berte,False
0257_02,0.7594936708860759,False,Squars Berte,True
0258_01,0.27848101265822783,False,Feryla Cooperkins,False
0260_01,0.3291139240506329,False,Segino Inderly,False
0261_01,0.3291139240506329,False,Dord Bookerson,False
0263_01,0.35443037974683544,False,Maen Merkins,True
0265_01,0.49367088607594933,False,Etair Herpumble,True
0267_01,0.16455696202531644,False,Lilace Sancockett,False
0269_01,0.5949367088607594,False,Lerome Polliamposs,True
0270_01,0.7974683544303798,False,Cathya Fryersonis,False
0275_01,0.34177215189873417,False,Terf Obnoble,True
0277_01,0.6329113924050633,False,Byront Mcdanield,True
0278_01,0.4430379746835443,False,Judya Beachez,False
0278_02,0.569620253164557,False,Marice Beachez,False
0281_01,0.24050632911392406,False,Derine Pierry,True
0282_01,0.26582278481012656,False,Valex Baketton,True
0283_01,0.3670886075949367,False,Jacky Santin,True
0283_02,0.27848101265822783,False,Roydo Santin,True
0285_01,0.17721518987341772,False,Krabik Invebodene,True
0285_02,0.5316455696202531,False,Grasath Invebodene,True
0286_01,0.7215189873417721,False,Carita Jimes,False
0287_01,0.49367088607594933,False,Tetra Bootty,True
0287_02,0.35443037974683544,False,Alasym Bootty,False
0288_01,0.24050632911392406,False,Gory Delez,False
0289_01,0.24050632911392406,False,Furuson Objeciane,True
0290_01,0.3291139240506329,False,Skaton Excialing,True
0290_02,0.21518987341772153,False,Algor Excialing,True
0290_03,0.5443037974683544,False,Dhenar Excialing,True
0290_04,0.11392405063291139,False,Atino Excialing,True
0291_01,0.5063291139240507,False,Castab Brakeril,True
0294_01,0.6329113924050633,False,Phonons Roforhauge,True
0297_01,0.3037974683544304,False,Ernice Gardonadox,True
0298_01,0.7215189873417721,False,Ashird Sorbitter,True
0301_01,0.20253164556962025,False,Margia Wriggins,False
0302_01,0.2911392405063291,False,Lesley Shephendry,False
0303_01,0.2911392405063291,False,Oraryn Kirklander,True
0304_01,0.35443037974683544,False,Betena Ausivetpul,False
0305_01,0.2911392405063291,False,Suhelik Geousker,False
0306_01,0.2911392405063291,False,Dony Estevesters,False
0307_01,0.22784810126582278,False,Natald Hickett,True
0309_01,0.22784810126582278,False,Billya Bowerson,False
0310_01,0.8481012658227848,False,Naviton Coudered,False
0313_01,0.7594936708860759,False,Briney Mckinsond,True
0313_02,0.34177215189873417,False,Jona Mckinsond,True
0313_03,0.620253164556962,False,Jaimer Mckinsond,True
0313_04,0.0,False,Hary Mckinsond,True
0314_01,0.3291139240506329,False,Kell Kochroeders,False
0315_01,0.4430379746835443,False,Adriet Valezaley,True
0316_01,0.3037974683544304,False,Hallah Sorbitter,True
0316_02,0.25316455696202533,False,Beneba Sorbitter,True
0320_01,0.22784810126582278,False,Breney Bellarkerd,False
0320_02,0.26582278481012656,False,Garley Bellarkerd,False
0321_01,0.7468354430379747,True,Quites Bache,False
0322_01,0.16455696202531644,False,Annya Blange,False
0324_01,0.5443037974683544,False,Carma Hooperez,False
0326_01,0.3670886075949367,False,Charly Edwartizman,False
0327_01,0.24050632911392406,False,Jasony Ocherman,True
0330_01,0.02531645569620253,False,Bellah Siveduced,True
0330_02,0.4050632911392405,False,Alraium Disivering,True
0330_03,0.4177215189873418,False,Hekaton Siveduced,False
0331_01,0.31645569620253167,False,Lewise Burchard,False
0333_01,0.3670886075949367,False,Phios Melie,True
0334_01,0.3670886075949367,False,Unfly Mushe,False
0336_01,0.5569620253164557,False,Maura Cookson,False
0337_01,0.02531645569620253,False,Guanch Perle,True
0337_02,0.24050632911392406,False,Weros Perle,True
0337_03,0.0,False,Alraium Disivering,True
0338_01,0.22784810126582278,False,Ireen Guerson,True
0340_01,0.4810126582278481,False,Pentard Poille,True
0341_01,0.06329113924050633,False,Lorian Webstephrey,False
0343_01,0.3924050632911392,False,Meremy Salez,False
0345_01,0.37974683544303794,False,Berios Racke,False
0346_01,0.18987341772151897,False,Lynney Chanan,True
0347_01,0.34177215189873417,False,Cousk Kraie,False
0348_01,0.27848101265822783,False,Stray Mane,True
0348_02,0.45569620253164556,False,Weet Mane,True
0350_01,0.17721518987341772,False,Loresa Burchanez,True
0352_01,0.2911392405063291,False,Hits Strad,False
0355_01,0.22784810126582278,False,Tricky Warrison,True
0356_01,0.45569620253164556,False,Pharmus Gloyanthy,True
0357_01,0.5189873417721519,False,Eduard Mcleaney,False
0358_01,0.6329113924050633,False,Ronna Connon,True
0358_02,0.4050632911392405,False,Dandy Connon,True
0359_01,0.3291139240506329,False,Celine Popez,False
0360_01,0.18987341772151897,False,Elancy Staffersby,False
0361_01,0.4177215189873418,False,Virgie Headardyer,True
0365_01,0.34177215189873417,False,Dandra Jacostaney,False
0368_01,0.3291139240506329,False,Resers Perte,False
0368_02,0.7721518987341772,False,Batech Perte,True
0369_01,0.3037974683544304,False,Veroy Pottonalden,True
0370_01,0.37974683544303794,False,Tine Coffmaney,False
0371_01,0.3037974683544304,False,Chrey Dutte,True
0372_01,0.3037974683544304,False,Alraium Disivering,False
0373_01,0.5189873417721519,False,Billex Mcneiderson,False
0375_01,0.25316455696202533,False,Luzel Vincenton,False
0376_01,0.27848101265822783,False,Francy Spentley,True
0377_01,0.7974683544303798,False,Wezncha Excialing,False
0378_01,0.22784810126582278,False,Bram Pirejus,False
0378_02,0.26582278481012656,False,Marfak Pirejus,True
0378_03,1.0,False,Naslon Pirejus,False
0378_04,0.7088607594936709,False,Muonons Pirejus,True
0378_05,0.16455696202531644,False,Polaton Pirejus,True
0378_06,0.4177215189873418,False,Sollum Pirejus,False
0378_07,0.4050632911392405,False,Achib Pirejus,True
0379_01,0.3924050632911392,False,Brita Moodson,True
0380_01,0.3291139240506329,False,Zinopus Fuelddid,True
0381_01,0.22784810126582278,False,Mesatan Mosteraked,True
0381_02,0.4810126582278481,False,Aston Mosteraked,True
0382_01,0.2911392405063291,False,Blanie Floydendley,False
0383_01,0.35443037974683544,False,Phia Wagnerray,False
0383_02,0.43037974683544306,False,Evane Wagnerray,False
0384_01,0.0,False,Cliney Simpsonks,True
0384_02,0.17721518987341772,False,Ellard Simpsonks,True
0385_01,0.2911392405063291,False,Tanley Klinson,False
0387_01,0.620253164556962,False,Verek Merce,False
0388_01,0.17721518987341772,False,Fanna Sullones,False
0389_01,0.22784810126582278,False,Elanda Savaraldez,False
0391_01,0.34177215189873417,True,Dabik Cowsearney,True
0392_01,0.6075949367088608,False,Ward Carreralend,False
0395_01,0.3924050632911392,True,Meropus Hervel,False
0395_02,0.7721518987341772,False,Hadyon Hervel,False
0396_01,0.22784810126582278,False,Brinez Robins,True
0397_01,0.569620253164557,False,Graw Mepie,True
0398_01,0.27848101265822783,False,Wales Tité,False
0401_01,0.37974683544303794,True,Luse Pimne,False
0401_02,0.37974683544303794,False,Parney Pimne,False
0402_01,0.4050632911392405,True,Teron Sageng,True
0403_01,0.5443037974683544,True,Push Wate,True
0405_01,0.21518987341772153,False,Denis Flowensley,False
0407_01,0.2911392405063291,False,Dandy Mirez,False
0407_02,0.25316455696202533,False,Luzel Mirez,False
0407_03,0.49367088607594933,False,Dennya Mirez,False
0408_01,0.4430379746835443,False,Cus Ble,False
0409_01,0.3924050632911392,False,Mats Iccle,False
0410_01,0.26582278481012656,False,Tyrona Roachoanand,False
0411_01,0.20253164556962025,False,Benny Rushorney,False
0412_01,0.7594936708860759,False,Baton Quelfly,True
0413_01,0.22784810126582278,False,Elina Steinardson,False
0415_01,0.5316455696202531,False,Iney Pierry,False
0417_01,0.8607594936708861,False,Lesatik Poicaptic,True
0417_02,0.27848101265822783,False,Mirark Unhearfus,False
0417_03,0.7468354430379747,False,Enifik Unhearfus,True
0423_01,0.34177215189873417,False,Syrmark Pumbody,True
0425_01,0.46835443037974683,False,Blesh Fiha,False
0425_02,0.0379746835443038,False,Cowns Fiha,True
0425_03,0.3924050632911392,False,Ree Fiha,True
0427_01,0.3924050632911392,False,Algor Efulows,True
0428_01,0.3670886075949367,False,Chargin Chocaters,True
0429_01,0.25316455696202533,False,Aino Ineysive,True
0429_02,0.5822784810126582,False,Taurak Ineysive,True
0430_01,0.3670886075949367,False,Eliana Jorden,True
0431_01,0.5443037974683544,False,Fronch Melto,True
0432_01,0.21518987341772153,False,Caper Knike,False
0433_01,0.34177215189873417,False,Hekark Mormonized,True
0433_02,0.5949367088607594,False,Naosura Mormonized,False
0434_01,0.569620253164557,False,Row Pread,True
0435_01,0.21518987341772153,False,Allie Willynnedy,True
0436_01,0.12658227848101267,False,Sallyl Hodes,True
0436_02,0.7088607594936709,False,Lilace Hodes,False
0437_01,0.49367088607594933,False,Lynnee Oneiles,False
0437_02,0.5063291139240507,False,Debora Oneiles,False
0438_01,0.5063291139240507,False,Dyonon Diateous,True
0439_01,0.43037974683544306,False,Izarino Unciate,False
0441_01,0.4050632911392405,False,Loree Hahnstonsen,False
0442_01,0.4430379746835443,False,Elica Armstromez,False
0444_01,0.4050632911392405,True,Camonk Curte,False
0444_02,0.3291139240506329,True,Colal Curte,False
0445_01,0.31645569620253167,False,Loria Marshopper,False
0445_02,0.3291139240506329,False,Rice Marshopper,False
0446_01,0.27848101265822783,False,Hadira Singmage,True
0447_01,0.27848101265822783,False,Ferry Mcclayton,True
0448_01,0.3037974683544304,False,Elara Hoppernardy,False
0448_02,0.4050632911392405,False,Alraium Disivering,True
0449_01,0.13924050632911392,False,Nathy Moongton,True
0452_01,0.27848101265822783,False,Swafox Ecart,True
0453_01,0.24050632911392406,False,Aldun Taptiritty,True
0453_02,0.43037974683544306,False,Minopus Taptiritty,True
0453_03,0.9367088607594937,False,Wezena Taptiritty,True
0454_01,0.35443037974683544,True,Tabius Geoconne,True
0454_02,0.5316455696202531,False,Etair Fushausive,True
0454_03,0.5443037974683544,False,Hallux Geoconne,True
0456_01,0.6962025316455696,False,Lulah Hinetthews,False
0457_01,0.24050632911392406,False,Leonyl Poperez,True
0457_02,0.0759493670886076,False,Sallyl Poperez,False
0457_03,0.08860759493670886,False,Joela Poperez,False
0458_01,0.35443037974683544,False,Zanin Bedectical,True
0459_01,0.18987341772151897,False,Hardy Nichoan,False
0460_01,0.3037974683544304,False,Shawne Jenningley,True
0461_01,0.3924050632911392,False,Shany Yorkland,True
0461_02,0.27848101265822783,False,Warry Yorkland,True
0461_03,0.012658227848101266,False,Len Yorkland,True
0462_01,0.6329113924050633,False,Ronia Sosanturney,False
0463_01,0.43037974683544306,False,Grats Staf,False
0463_02,0.17721518987341772,False,Flamal Staf,False
0465_01,0.24050632911392406,False,Deandy Chaellerty,False
0465_02,0.34177215189873417,False,Kyley Chaellerty,True
0466_01,0.45569620253164556,False,Aude Beachez,False
0468_01,0.43037974683544306,False,Haryn Wynneyerson,False
0470_01,0.31645569620253167,False,Aptal Binie,True
0470_02,0.45569620253164556,False,Jurs Binie,True
0471_01,0.20253164556962025,False,Astab Fuelisent,False
0471_02,0.37974683544303794,False,Izarino Fuelisent,True
0472_01,0.46835443037974683,False,Stene Solinez,False
0474_01,0.18987341772151897,False,Nicey Chardst,True
0475_01,0.45569620253164556,False,Danie Gilesonston,False
0476_01,0.34177215189873417,False,Coves Chiff,False
0476_02,0.34177215189873417,False,Book Chiff,True
0476_03,0.1518987341772152,False,Beah Chiff,True
0477_01,0.27848101265822783,False,Benny Moongton,False
0480_01,0.34177215189873417,False,Chrisa Mcdanield,False
0481_01,0.16455696202531644,False,Gera Peckerson,True
0482_01,0.34177215189873417,False,Anny Mallerez,False
0482_02,0.35443037974683544,False,Isaacy Mallerez,False
0485_01,0.26582278481012656,False,Furudah Unloweedic,False
0487_01,0.49367088607594933,False,Sadirak Obeaded,False
0488_01,0.35443037974683544,False,Chery Vantonson,False
0490_01,0.17721518987341772,False,Hanne Kirklander,True
0498_01,0.34177215189873417,False,Batomam Preent,True
0498_02,0.5822784810126582,False,Kastrak Preent,True
0499_01,0.34177215189873417,False,Eclass Meake,True
0499_02,0.26582278481012656,False,Yogark Meake,False
0500_01,0.26582278481012656,False,Ots Cakie,True
0501_01,0.5316455696202531,False,Hadirk Spedlybood,False
0502_01,0.27848101265822783,False,Pigars Swell,False
0503_01,0.12658227848101267,False,Gal Fone,True
0503_02,0.5443037974683544,False,Torms Fone,False
0503_03,0.5316455696202531,False,Pios Fone,False
0504_01,0.22784810126582278,False,Thabius Unpasine,True
0504_02,0.6835443037974683,False,Mirfar Unpasine,True
0504_03,0.3037974683544304,False,Sterops Unpasine,True
0504_04,0.810126582278481,False,Tauria Unpasine,False
0504_05,0.22784810126582278,False,Azharga Unpasine,True
0504_06,0.6708860759493671,False,Alheneb Unpasine,True
0506_01,0.2911392405063291,False,Kad Backe,True
0507_01,0.49367088607594933,False,Kylen Mccarry,True
0510_01,0.7468354430379747,False,Astrark Sinecthex,True
0512_01,0.4050632911392405,False,Sadirak Nateansive,True
0512_02,0.6962025316455696,False,Ankalik Nateansive,True
0513_01,0.26582278481012656,False,Rayley Blandez,True
0515_01,0.6329113924050633,False,Alramix Swinvul,True
0516_01,0.6962025316455696,False,Vindem Eneurordry,False
0517_01,0.34177215189873417,False,Jandy Kimons,False
0518_01,0.4430379746835443,False,Soyos Parta,True
0519_01,0.34177215189873417,False,Ryany Farleyatton,True
0520_01,0.6962025316455696,False,Bel Mcguirez,False
0521_01,0.2911392405063291,False,Hery Hornettoney,True
0522_01,0.5316455696202531,False,Glenry Parklaney,False
0523_01,0.4430379746835443,False,Helley Joyneidez,True
0525_01,0.5949367088607594,False,Wenise Mirezavis,True
0527_01,0.34177215189873417,False,Supce Stité,False
0527_02,0.43037974683544306,False,Llat Stité,True
0528_01,0.5822784810126582,False,Alasmon Stiven,False
0529_01,0.3291139240506329,False,Ericia Sellahaney,False
0531_01,0.012658227848101266,False,Estine Alentonway,False
0531_02,0.34177215189873417,False,Darley Alentonway,True
0533_01,0.4177215189873418,False,Tops Stike,False
0534_01,0.43037974683544306,False,Asellux Parbage,False
0534_02,0.620253164556962,False,Weia Parbage,False
0537_01,0.27848101265822783,False,Kylen Staffersby,False
0538_01,0.35443037974683544,False,Walla Swanardy,True
0539_01,0.34177215189873417,False,Tard Nalanet,True
0539_02,0.45569620253164556,False,Achyon Nalanet,True
0539_03,0.37974683544303794,False,Alderak Nalanet,True
0539_04,0.620253164556962,False,Betenif Nalanet,True
0539_05,0.4810126582278481,False,Mardyon Nalanet,False
0540_01,0.3924050632911392,False,Jell Conie,True
0540_02,0.21518987341772153,False,Rantax Conie,False
0542_01,0.3291139240506329,False,Landa Ments,False
0545_01,0.2911392405063291,False,Kaye Sextones,False
0546_01,0.3037974683544304,False,Shawne Stenson,False
0547_01,0.2911392405063291,False,Trick Weavesend,False
0548_01,0.3037974683544304,False,Kariel Webstes,True
0549_01,0.4050632911392405,False,Warets Watte,True
0549_02,0.5443037974683544,False,Guans Watte,True
0550_01,0.2911392405063291,False,Maen Cleminglas,True
0551_01,0.5316455696202531,False,Stene Bradlerson,False
